,song_id,song,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo
257,257,I Won't Back Down,0.767,0.756,7.0,0.0287,0.0643,7.88e-06,0.256,0.934,113.906
258,258,Monsters (feat. Demi Lovato and blackbear),0.502,0.765,0.0,0.0476,0.0138,0.0,0.515,0.805,162.097
259,259,1985,0.607,0.878,4.0,0.0665,0.000246,0.0,0.337,0.853,119.955
260,260,#thatPOWER,0.797,0.608,6.0,0.0584,0.00112,7.66e-05,0.0748,0.402,127.999
261,261,Friday I'm In Love,0.553,0.946,7.0,0.0383,0.00106,0.000655,0.368,0.458,135.977
262,262,Everybody On The Floor (Pump It) - Radio Edit,0.745,0.72,7.0,0.048,0.0877,0.874,0.117,0.919,144.982
263,263,The Old Lamplighter,0.604,0.105,2.0,0.0357,0.977,0.0,0.0993,0.553,92.238
264,264,Back 2 Good,0.559,0.504,7.0,0.0246,0.106,0.0,0.13,0.479,89.051
265,265,Black Box,0.689,0.811,7.0,0.0264,0.00288,0.0,0.207,0.47,123.008
266,266,I'm In You,0.33,0.494,0.0,0.0278,0.147,4.94e-06,0.137,0.143,98.478
267,267,Let Me Down Slowly,0.652,0.557,1.0,0.0318,0.74,0.0,0.124,0.483,150.073
268,268,Someday (feat. Meghan Trainor),0.671,0.539,7.0,0.0392,0.18,0.0,0.0748,0.934,94.98
269,269,Send in the Clowns,0.223,0.0497,3.0,0.0351,0.967,0.000258,0.222,0.1,86.659
270,270,In Love By Now,0.645,0.379,10.0,0.0295,0.81,1.76e-06,0.124,0.278,130.836
271,271,Incredible,0.666,0.919,4.0,0.0293,0.00164,0.00042,0.106,0.528,115.051
272,272,Our Song - Luca Schreiner Remix,0.43,0.685,11.0,0.0853,0.1,0.0,0.119,0.308,84.838
273,273,Geronimo,0.5,0.593,9.0,0.0307,0.689,0.0368,0.06,0.475,138.245
274,274,Head over Feet - 2015 Remaster,0.482,0.808,0.0,0.065,0.0562,0.0,0.202,0.438,79.599
275,275,Just the Way You Are,0.635,0.841,5.0,0.0422,0.0134,0.0,0.0622,0.424,109.021
276,276,Feel So Close - Radio Edit,0.707,0.924,7.0,0.031,0.000972,0.00703,0.204,0.919,127.937
277,277,It Ain't Necessarily So - 2015 Remaster,0.52,0.448,2.0,0.0316,0.21,0.0,0.0719,0.663,113.472
278,278,It's Four in the Morning,0.462,0.277,9.0,0.0315,0.749,7.56e-06,0.409,0.388,131.001
279,279,I Love Rock 'N Roll,0.535,0.716,4.0,0.0431,0.326,0.0,0.659,0.901,94.379
280,280,You're So Strong,0.633,0.748,7.0,0.0664,0.172,0.0,0.38,0.497,142.575
281,281,I'll Be There For You,0.429,0.793,2.0,0.0353,0.0693,0.0,0.108,0.24,72.985
282,282,Something's Got A Hold On Me,0.594,0.878,8.0,0.0399,0.064,5.18e-05,0.184,0.774,127.945
283,283,Listen to Your Heart (feat. Edmée) - Furious F. Radio Edit,0.564,0.983,11.0,0.0421,0.013,0.00661,0.344,0.418,144.985
284,284,Man Overboard,0.581,0.514,0.0,0.0652,0.31,0.00701,0.376,0.69,89.026
285,285,Caught In The Crowd,0.611,0.638,9.0,0.0409,0.431,0.0,0.104,0.424,169.92
286,286,"Holding Out for a Hero - From ""Footloose"" Soundtrack",0.612,0.675,9.0,0.0398,0.0234,1e-05,0.0471,0.883,150.058
287,287,Going Up The Country,0.653,0.239,5.0,0.0453,0.806,0.0146,0.132,0.765,80.392
288,288,Girl On Fire (feat. Nicki Minaj) - Inferno Version,0.591,0.808,9.0,0.288,0.0869,0.00396,0.147,0.337,92.864
289,289,Always,0.377,0.658,4.0,0.0318,0.117,0.0,0.0677,0.307,143.713
290,290,Home,0.606,0.826,0.0,0.0307,0.0256,1.56e-05,0.117,0.322,121.04
291,291,Unchained Melody,0.376,0.199,0.0,0.0288,0.535,0.0,0.598,0.247,98.97
292,292,Alive,0.506,0.849,2.0,0.0431,0.00676,5.65e-06,0.329,0.319,129.935
293,293,Tired of Toein' the Line,0.647,0.694,7.0,0.0284,0.0364,0.0,0.0776,0.694,121.975
294,294,When Tomorrow Comes - Remastered Version,0.421,0.98,5.0,0.0887,0.0727,0.0,0.459,0.509,139.36
295,295,Everybody Wants To Rule The World,0.637,0.811,7.0,0.0583,0.363,0.00451,0.107,0.552,112.053
296,296,I’ll Make Love To You,0.463,0.621,2.0,0.0291,0.189,0.0,0.086,0.218,140.647
297,297,Oh L'Amour - 2011 Remaster,0.646,0.82,3.0,0.0286,0.102,0.00183,0.037,0.712,122.43
298,298,Walk,0.234,0.865,9.0,0.0516,3.62e-05,0.000532,0.289,0.194,137.107
299,299,Dirty Talk,0.679,0.808,11.0,0.0333,0.0305,0.00125,0.105,0.88,130.018
300,300,Turn Me On (feat. Nicki Minaj),0.704,0.793,8.0,0.0591,0.0488,0.0,0.575,0.412,127.96
301,301,Never Gonna Not Dance Again,0.668,0.802,5.0,0.0917,0.0273,0.0,0.163,0.769,113.796
302,302,I Go To Rio,0.593,0.765,5.0,0.0385,0.503,3.91e-06,0.667,0.801,121.844
303,303,Thunder,0.605,0.822,0.0,0.0438,0.00671,0.134,0.147,0.288,167.997
304,304,Complicated,0.585,0.776,5.0,0.0459,0.0572,7.74e-06,0.3,0.427,77.987
305,305,Right Type of Mood,0.698,0.932,4.0,0.0503,0.0233,0.000261,0.399,0.836,150.02
306,306,Jump Around,0.854,0.71,4.0,0.0793,0.0113,8.72e-05,0.166,0.818,106.894
307,307,When We Were Kids,0.45,0.977,10.0,0.0691,0.000442,0.000114,0.362,0.395,135.904
308,308,"Baby, I'm Jealous (feat. Doja Cat)",0.737,0.867,11.0,0.0458,0.0398,0.0,0.32,0.506,98.05
309,309,Interstate Love Song,0.214,0.947,4.0,0.0507,0.000552,0.00352,0.238,0.483,170.616
310,310,We Belong,0.798,0.655,0.0,0.0387,0.381,1.09e-06,0.477,0.828,111.98
311,311,Believer,0.779,0.787,10.0,0.108,0.0524,0.0,0.14,0.708,124.982
312,312,Walls,0.632,0.631,5.0,0.0592,0.000219,3.05e-05,0.162,0.312,79.021
313,313,Seventeen,0.577,0.676,8.0,0.0295,0.000895,2.29e-06,0.0625,0.676,95.98
314,314,Macarena - Bayside Boys Remix,0.737,0.93,1.0,0.0534,0.237,1.57e-06,0.0911,0.965,103.191
315,315,Jean,0.323,0.127,3.0,0.0321,0.841,0.00413,0.117,0.394,92.637
316,316,Word Up!,0.577,0.94,6.0,0.0361,2.42e-05,0.0715,0.347,0.818,116.045
317,317,Let Me Blow Ya Mind,0.908,0.557,8.0,0.107,0.242,0.0,0.0709,0.897,90.032
318,318,Flaws,0.555,0.644,8.0,0.0367,0.42,0.0,0.0751,0.417,144.202
319,319,Ghost,0.682,0.836,9.0,0.0424,0.0464,3.13e-06,0.0797,0.486,104.984
320,320,We'll Sing in the Sunshine,0.536,0.351,11.0,0.0266,0.762,0.0,0.22,0.532,106.73
321,321,Sex & Candy,0.67,0.558,2.0,0.0251,0.238,0.0,0.106,0.63,80.511
322,322,Perfect,0.494,0.672,3.0,0.0405,0.0273,0.0,0.105,0.557,156.208
323,323,Two Tickets to Paradise (2022 Remaster),0.623,0.68,2.0,0.0282,0.0056,0.000425,0.148,0.737,129.713
324,324,The Box,0.896,0.586,10.0,0.0559,0.104,0.0,0.79,0.642,116.971
325,325,Cinnamon,0.604,0.742,9.0,0.0459,0.0611,6.13e-06,0.259,0.923,163.861
326,326,Tiny Dancer,0.423,0.464,0.0,0.0273,0.308,0.000161,0.117,0.255,144.954
327,327,Hello Friday (feat. Jason Derulo),0.768,0.881,9.0,0.113,0.0188,3.65e-06,0.298,0.502,99.98
328,328,Gangnam Style (강남스타일),0.727,0.937,11.0,0.286,0.00417,0.0,0.091,0.749,132.067
329,329,Higher (feat. iann dior),0.716,0.736,1.0,0.0363,0.336,1.4e-05,0.137,0.542,104.018
330,330,Dilemma,0.727,0.552,2.0,0.14,0.227,0.000164,0.198,0.607,168.189
331,331,City Low,0.538,0.428,4.0,0.0248,0.321,0.0,0.103,0.181,97.949
332,332,Sandstorm,0.528,0.965,11.0,0.0465,0.141,0.985,0.0797,0.587,136.065
333,333,(Remember The Days Of The) Old Schoolyard,0.652,0.61,10.0,0.0636,0.45,0.0,0.576,0.612,145.964
334,334,Dreaming My Dreams with You,0.254,0.238,6.0,0.0303,0.588,0.0535,0.0772,0.0809,84.126
335,335,Downtown,0.48,0.542,4.0,0.0428,0.803,0.0,0.147,0.614,118.301
336,336,Get Ready,0.59,0.737,7.0,0.0384,0.404,0.0,0.108,0.877,132.966
337,337,Famous,0.437,0.938,1.0,0.152,0.000913,0.0,0.116,0.734,201.97
338,338,I'm Too Sexy,0.683,0.739,11.0,0.0495,4.91e-05,0.0122,0.293,0.836,122.113
339,339,Bad Boys (Theme from COPS),0.781,0.722,7.0,0.0667,0.236,0.000398,0.077,0.533,87.858
340,340,Hate That I Love You,0.641,0.722,8.0,0.082,0.323,0.0,0.104,0.716,93.992
341,341,My Life,0.741,0.647,2.0,0.0427,0.108,0.00139,0.0555,0.804,131.097
342,342,Let Go,0.55,0.428,5.0,0.0286,0.368,0.0,0.166,0.551,120.252
343,343,Give It 2 Me,0.837,0.954,8.0,0.0414,0.0933,0.000405,0.143,0.972,127.019
344,344,Starry Eyed,0.501,0.812,5.0,0.0375,0.133,8.39e-06,0.324,0.603,149.86
345,345,Live Without It,0.438,0.634,7.0,0.0346,0.439,4.35e-06,0.0577,0.331,135.033
346,346,Hey Jealousy,0.471,0.797,6.0,0.0389,0.000179,6.49e-06,0.299,0.497,152.903
347,347,Scarborough Fair / Canticle,0.356,0.261,2.0,0.0315,0.689,0.0,0.112,0.279,128.551
348,348,When Will I Be Famous?,0.632,0.781,5.0,0.0289,0.0489,1.76e-05,0.165,0.618,123.476
349,349,Department of Youth,0.533,0.906,5.0,0.0381,0.2,0.0015,0.493,0.638,121.669
350,350,Overkill - Acoustic Version,0.725,0.259,2.0,0.0382,0.843,2.63e-06,0.112,0.2,133.849
351,351,This Is a Call,0.261,0.964,9.0,0.0638,0.00141,2.87e-05,0.183,0.326,162.902
352,352,It's My Life,0.546,0.931,0.0,0.0507,0.0295,1.67e-05,0.366,0.527,120.01
353,353,Kill Em With Kindness,0.757,0.884,10.0,0.0404,0.00795,5.87e-05,0.0973,0.398,120.012
354,354,Sign of the Times,0.518,0.575,5.0,0.0302,0.0259,0.0,0.109,0.209,120.019
355,355,We're Going Home,0.589,0.688,4.0,0.0301,0.289,3.59e-06,0.139,0.453,95.902
356,356,Sweet Dreams,0.693,0.822,1.0,0.102,0.0995,1.73e-05,0.061,0.765,121.969
357,357,Sorry,0.654,0.76,0.0,0.045,0.0797,0.0,0.299,0.41,99.945
358,358,You Need To Calm Down,0.771,0.671,2.0,0.0553,0.00929,0.0,0.0637,0.714,85.026
359,359,C U When U Get There (feat. 40 thevz),0.76,0.585,3.0,0.161,0.0102,0.000476,0.308,0.455,91.179
360,360,She's Not There,0.482,0.57,4.0,0.0447,0.291,0.0,0.26,0.71,132.163
361,361,Church Of The Poison Mind - Remastered 2002,0.597,0.902,7.0,0.0355,0.0899,0.0,0.65,0.96,130.674
362,362,If Not for You,0.611,0.675,11.0,0.0308,0.569,0.000304,0.177,0.903,118.983
363,363,Hoops,0.731,0.498,8.0,0.0339,0.229,4.06e-05,0.505,0.802,96.038
364,364,Ghostbusters,0.778,0.719,4.0,0.0345,0.0123,0.0262,0.297,0.729,115.4
365,365,I Love You Always Forever,0.747,0.687,0.0,0.0449,0.336,0.0,0.302,0.558,106.045
366,366,Lightning Crashes,0.385,0.433,11.0,0.0435,0.241,7.07e-06,0.11,0.427,89.974
367,367,Make Me Lose Control,0.724,0.619,4.0,0.0242,0.0728,0.0,0.205,0.746,109.029
368,368,Can't Let You Go (feat. Mike Shorey & Lil' Mo),0.646,0.6,9.0,0.458,0.231,0.0,0.0794,0.811,192.082
369,369,Watch Me (Whip / Nae Nae),0.819,0.768,8.0,0.134,0.234,0.0,0.334,0.964,139.982
370,370,Justified & Ancient,0.628,0.953,10.0,0.0626,0.00276,0.0132,0.427,0.515,111.134
371,371,Never Again,0.592,0.907,7.0,0.0541,0.000428,2.09e-05,0.0681,0.919,135.674
372,372,When I Die,0.702,0.495,1.0,0.0608,0.365,8.34e-06,0.124,0.817,147.914
373,373,When A Man Loves A Woman - Live,0.128,0.763,2.0,0.0523,0.0027,0.528,0.977,0.377,172.594
374,374,Fake,0.709,0.66,4.0,0.0753,0.133,0.0,0.131,0.476,82.972
375,375,Business,0.905,0.81,7.0,0.211,0.0349,1.29e-05,0.124,0.486,96.441
376,376,Closer,0.538,0.581,5.0,0.0235,0.204,5.26e-05,0.13,0.269,108.108
377,377,Eyes Without A Face,0.372,0.812,9.0,0.0507,0.0225,0.00168,0.273,0.636,84.641
378,378,Sucker,0.842,0.734,1.0,0.0588,0.0427,0.0,0.106,0.952,137.958
379,379,I Know What You Want (feat. Flipmode Squad),0.648,0.759,6.0,0.306,0.0142,0.0,0.648,0.518,85.996
380,380,Rumors - Main,0.883,0.784,10.0,0.0533,0.0171,0.0143,0.333,0.888,115.006
381,381,Throw Your Hands Up (Dancar Kuduro) (Original Radio Edit),0.595,0.932,0.0,0.303,0.161,0.0,0.402,0.761,129.953
382,382,Rude Boy,0.563,0.75,11.0,0.127,0.113,0.0,0.0788,0.812,173.906
383,383,"Independent Women, Pt. 1",0.73,0.602,6.0,0.206,0.362,3.69e-06,0.169,0.927,97.954
384,384,All Your Exes,0.528,0.608,1.0,0.033,0.0237,0.0,0.118,0.267,112.067
385,385,Daylight,0.655,0.66,2.0,0.0268,0.00459,0.0,0.177,0.389,119.987
386,386,Fly Me To The Moon,0.67,0.365,0.0,0.0564,0.525,0.0,0.0575,0.45,119.344
387,387,Always on My Mind,0.929,0.301,6.0,0.0547,0.804,0.0,0.0864,0.618,119.963
388,388,Hurt Somebody (With Julia Michaels),0.633,0.559,6.0,0.313,0.336,0.0,0.262,0.473,114.987
389,389,The Shoop Shoop Song (It's In His Kiss),0.678,0.61,0.0,0.0306,0.467,0.0,0.397,0.919,117.04
390,390,In My Head,0.762,0.748,0.0,0.033,0.0266,0.0,0.348,0.851,110.009
391,391,She Makes My Day,0.538,0.661,9.0,0.0344,0.725,0.0,0.191,0.732,79.963
392,392,Secret Love Song (feat. Jason Derulo),0.539,0.643,9.0,0.0479,0.256,0.0,0.29,0.136,92.962
393,393,California Girls,0.582,0.748,4.0,0.0521,0.432,0.0,0.0707,0.433,115.13
394,394,Ladies Night - Single Version,0.675,0.753,11.0,0.167,0.221,2.51e-05,0.0495,0.898,111.79
395,395,Fix You,0.209,0.417,3.0,0.0338,0.164,0.00196,0.113,0.124,138.178
396,396,Horses,0.676,0.681,0.0,0.034,0.00148,0.000734,0.239,0.448,115.988
397,397,One Summer,0.665,0.587,1.0,0.0503,0.0655,4.87e-05,0.218,0.932,83.399
398,398,How Long Will I Love You - Bonus Track,0.512,0.304,0.0,0.0318,0.295,0.000622,0.118,0.172,126.078
399,399,Don't You Worry,0.818,0.493,6.0,0.0309,0.0611,0.0,0.0994,0.84,103.635
400,400,Up Around The Bend,0.589,0.85,2.0,0.0343,0.0606,0.779,0.274,0.813,130.318
401,401,Ass Back Home (feat. Neon Hitch),0.716,0.838,10.0,0.0513,0.134,0.0,0.148,0.646,130.034
402,402,Shot Me Down (feat. Skylar Grey) - Radio Edit,0.347,0.772,5.0,0.0549,0.0597,0.0333,0.115,0.035,192.118
403,403,She Cried,0.418,0.368,10.0,0.0271,0.747,0.00115,0.124,0.552,99.952
404,404,"Can't Get Enough Of Your Love, Babe",0.731,0.777,5.0,0.0684,0.132,0.0611,0.0793,0.772,111.842
405,405,Women in Uniform - 1994 Remaster,0.334,0.824,2.0,0.0506,0.067,0.00163,0.0362,0.763,178.821
406,406,We Are Done,0.78,0.706,1.0,0.0321,0.139,0.000184,0.106,0.834,121.155
407,407,Jackie - Radio Edit,0.852,0.994,2.0,0.0973,0.0205,0.00127,0.357,0.933,137.112
408,408,Got to Get It,0.668,0.909,9.0,0.0397,0.000705,0.0448,0.235,0.541,132.865
409,409,Circle,0.676,0.662,1.0,0.0442,0.107,0.0,0.122,0.464,127.997
410,410,"Don't Cry For Me Argentina - From ""Evita""",0.235,0.213,1.0,0.0339,0.828,5.07e-05,0.113,0.153,70.075
411,411,It's Like That,0.852,0.966,1.0,0.0385,0.00615,0.314,0.111,0.72,129.002
412,412,Ahead of Myself,0.668,0.66,2.0,0.0278,0.122,0.0,0.221,0.429,94.014
413,413,Is This How You Feel?,0.536,0.807,9.0,0.129,0.00014,0.128,0.069,0.638,184.894
414,414,Crazy for You,0.667,0.712,9.0,0.0294,0.121,0.0,0.128,0.538,95.009
415,415,When You Were Sweet Sixteen,0.438,0.399,7.0,0.0285,0.458,6.11e-05,0.707,0.462,104.167
416,416,Jackson,0.601,0.854,9.0,0.0656,0.308,0.0,0.0947,0.936,141.395
417,417,You've Got Your Troubles - Remastered,0.628,0.764,4.0,0.0319,0.28,0.0,0.415,0.587,131.469
418,418,2 Be Loved (Am I Ready),0.721,0.769,7.0,0.105,0.0922,0.0,0.0817,0.915,155.932
419,419,Underneath Your Clothes,0.616,0.597,8.0,0.0415,0.691,0.0,0.104,0.362,165.508
420,420,Sweet Jane,0.409,0.451,4.0,0.0432,0.585,1.1e-05,0.0927,0.192,119.918
421,421,Emotions,0.74,0.752,9.0,0.0359,0.0409,0.00125,0.0233,0.939,114.851
422,422,Don't Be Cruel,0.538,0.497,2.0,0.0357,0.0747,1.64e-06,0.0713,0.89,168.065
423,423,My Love,0.818,0.595,8.0,0.0515,0.00014,0.575,0.0612,0.729,119.99
424,424,You Spin Me Round (Like a Record),0.554,0.851,6.0,0.0334,0.006,0.0242,0.405,0.96,128.103
425,425,Higher,0.45,0.877,11.0,0.0828,0.0837,0.0,0.141,0.452,85.409
426,426,Baby I'm A Queen,0.642,0.813,6.0,0.0305,0.0015,0.762,0.363,0.198,119.965
427,427,Just Dance,0.818,0.732,1.0,0.0334,0.0335,4.95e-05,0.19,0.679,119.002
428,428,The Way You Make Me Feel - 2012 Remaster,0.877,0.854,1.0,0.147,0.0544,5.5e-05,0.144,0.54,114.472
429,429,If I Could,0.687,0.599,4.0,0.0243,0.363,4.03e-05,0.101,0.315,97.143
430,430,You'll Never Find Another Love Like Mine,0.691,0.718,2.0,0.0317,0.148,4.81e-05,0.108,0.934,110.623
431,431,Love Potion No. 9,0.71,0.712,7.0,0.0515,0.811,0.0,0.109,0.911,128.758
432,432,No One Else Comes Close,0.608,0.531,0.0,0.028,0.534,7.17e-06,0.183,0.328,110.092
433,433,The One That You Love,0.396,0.479,5.0,0.0268,0.728,9.51e-06,0.102,0.184,109.973
434,434,Have You Ever Seen The Rain?,0.741,0.697,0.0,0.0277,0.0664,2.28e-05,0.133,0.774,116.109
435,435,Come Out and Play,0.519,0.77,7.0,0.0809,0.0675,3.48e-06,0.0762,0.921,158.29
436,436,X-Files Theme (Skitz Radio Mix),0.438,0.776,10.0,0.0345,0.000668,0.86,0.32,0.459,156.863
437,437,Over Now (with The Weeknd),0.6,0.89,4.0,0.0427,0.0791,0.00222,0.3,0.668,177.995
438,438,Cream,0.861,0.604,5.0,0.0719,0.0974,0.358,0.0467,0.853,115.588
439,439,If I Let You Go - Radio Edit,0.579,0.697,0.0,0.0287,0.00575,0.0,0.0775,0.64,181.995
440,440,I Gotta Feeling,0.743,0.766,0.0,0.0265,0.0873,0.0,0.509,0.61,127.96
441,441,More Than A Woman,0.632,0.683,7.0,0.0383,0.163,0.00013,0.847,0.701,105.955
442,442,Babooshka,0.466,0.439,5.0,0.0325,0.741,1.64e-05,0.0707,0.289,107.173
443,443,Dancing With The Devil,0.413,0.64,8.0,0.0427,0.273,0.0,0.11,0.149,75.245
444,444,Tomorrow,0.292,0.714,2.0,0.0316,0.000658,0.000109,0.102,0.462,151.412
445,445,Kissing a Fool - Remastered,0.28,0.384,2.0,0.031,0.114,1.33e-06,0.0831,0.143,77.949
446,446,Girlfriend,0.56,0.959,7.0,0.102,0.000722,0.000221,0.209,0.669,163.983
447,447,You Belong To Me,0.322,0.36,1.0,0.0273,0.893,2.92e-06,0.0918,0.378,97.63
448,448,How Can We Be Lovers,0.399,0.708,0.0,0.0387,0.118,0.0,0.179,0.688,207.424
449,449,I Love This Life,0.499,0.702,1.0,0.0316,0.000384,0.0,0.203,0.35,140.007
450,450,Lay All Your Love On Me,0.581,0.887,7.0,0.0348,0.00183,0.00156,0.0803,0.568,131.991
451,451,Most Girls,0.742,0.732,2.0,0.0311,0.0424,0.00446,0.101,0.694,97.922
452,452,Green Light,0.616,0.714,9.0,0.0982,0.0162,1.23e-05,0.0817,0.24,128.924
453,453,A Little Bit (Double M’s Radio Edit),0.87,0.817,9.0,0.0537,0.136,0.0164,0.079,0.847,131.994
454,454,Fred Astaire,0.408,0.676,6.0,0.0771,0.0301,0.0,0.0684,0.644,209.591
455,455,Counting The Beat,0.417,0.705,9.0,0.0656,0.211,0.0296,0.423,0.922,193.668
456,456,Say Something (feat. Chris Stapleton),0.707,0.632,10.0,0.0789,0.103,1.09e-05,0.0841,0.372,97.04
457,457,Fast Car,0.711,0.292,4.0,0.037,0.313,0.0,0.131,0.194,103.951
458,458,Rock That Body,0.715,0.907,7.0,0.0993,0.0172,8.39e-05,0.426,0.841,124.992
459,459,Losing Friends over Love,0.623,0.715,6.0,0.0334,0.0147,3.03e-06,0.111,0.896,95.919
460,460,Jet Lag (feat. Natasha Bedingfield),0.535,0.962,11.0,0.0638,0.00361,0.0,0.163,0.687,144.984
461,461,Mirrors,0.574,0.512,5.0,0.0503,0.234,0.0,0.0946,0.512,76.899
462,462,Foundations - Edit,0.67,0.855,0.0,0.0778,0.152,0.0,0.0811,0.801,84.489
463,463,Do It Like That,0.401,0.888,10.0,0.394,0.0637,0.0,0.167,0.526,198.954
464,464,Golden Brown,0.562,0.383,6.0,0.0304,0.143,0.124,0.138,0.599,93.764
465,465,Runnin' (Dying To Live),0.531,0.799,10.0,0.414,0.0459,0.000172,0.331,0.631,165.964
466,466,Where Did All the Love Go?,0.656,0.833,1.0,0.0304,0.00877,0.0126,0.328,0.71,134.007
467,467,We R Who We R,0.734,0.802,8.0,0.0411,0.00705,0.0028,0.124,0.671,119.995
468,468,For the First Time,0.396,0.629,9.0,0.0287,0.0328,0.0,0.183,0.358,173.794
469,469,Flaunt it,0.898,0.507,11.0,0.0752,0.00217,0.0292,0.0991,0.839,127.329
470,470,Paparazzi,0.762,0.692,5.0,0.0438,0.113,0.0,0.094,0.397,114.906
471,471,lie to me,0.642,0.392,4.0,0.0372,0.0151,0.0,0.352,0.0479,138.065
472,472,"Let It Go - From ""Frozen""/Soundtrack Version",0.543,0.485,8.0,0.0305,0.558,0.0,0.12,0.371,136.961
473,473,Eagle Rock - 2011 Remaster,0.618,0.776,2.0,0.0402,0.125,5.35e-05,0.0808,0.674,125.536
474,474,Unorthodox - Radio Edit,0.724,0.956,2.0,0.0367,0.00953,9.03e-06,0.167,0.556,112.011
475,475,Rain,0.689,0.586,6.0,0.107,0.241,0.0,0.356,0.611,93.02
476,476,Can't Take My Eyes Off of You - (I Love You Baby),0.747,0.662,1.0,0.0796,0.0118,0.0,0.138,0.63,88.926
477,477,Rich Girl,0.74,0.567,8.0,0.0702,0.0327,0.0,0.402,0.916,90.094
478,478,Beautiful Day,0.536,0.928,11.0,0.0589,0.0154,0.00134,0.2,0.389,136.258
479,479,Hold My Girl,0.614,0.527,10.0,0.0302,0.597,0.0,0.11,0.354,121.941
480,480,Hey Sexy Lady,0.957,0.554,3.0,0.067,0.0052,0.00185,0.249,0.64,101.783
481,481,Too Young to Be Married - 1999 Remaster,0.482,0.327,4.0,0.0306,0.456,1.17e-05,0.0749,0.361,93.701
482,482,Don't You Want Me - Edit,0.562,0.802,9.0,0.0318,0.0096,0.662,0.0919,0.316,127.964
483,483,Whatever You Like,0.68,0.687,9.0,0.0709,0.0161,0.0,0.261,0.467,150.053
484,484,HEAT,0.651,0.542,1.0,0.0292,0.311,0.0,0.0812,0.581,122.03
485,485,Breakin' In A Brand New Broken Heart,0.256,0.163,0.0,0.0297,0.754,0.0,0.135,0.261,83.139
486,486,Jackson’s Last Stand - Radio Edit,0.602,0.896,10.0,0.0406,0.0174,0.231,0.344,0.457,120.016
487,487,Do It Now - Radio Edit,0.872,0.987,5.0,0.0502,0.00322,0.0101,0.0522,0.843,128.01
488,488,Right in the Night (feat. Plavka) - Fall in Love with Music,0.74,0.946,0.0,0.0353,0.0247,0.242,0.124,0.715,137.015
489,489,All I Have (feat. LL Cool J),0.699,0.668,1.0,0.106,0.265,0.0,0.141,0.472,83.074
490,490,Power of a Woman,0.75,0.739,0.0,0.038,0.0275,1.71e-06,0.0558,0.911,106.39
491,491,Jump,0.749,0.745,2.0,0.164,0.000501,0.00403,0.333,0.481,101.972
492,492,Faded,0.589,0.651,6.0,0.0306,0.0291,3.2e-06,0.111,0.166,90.011
493,493,Poison & Wine,0.284,0.171,1.0,0.0285,0.788,7.03e-05,0.103,0.192,153.948
494,494,The Old Man Down The Road,0.768,0.809,9.0,0.0289,0.0271,0.000633,0.0608,0.737,133.838
495,495,Whole Again,0.742,0.715,4.0,0.0351,0.0621,0.00218,0.111,0.652,94.011
496,496,Fortune Teller - Mono,0.476,0.936,1.0,0.103,0.19,1.34e-06,0.0722,0.516,172.567
497,497,You Don't Scare Me,0.524,0.734,6.0,0.0299,0.0565,0.0,0.23,0.689,90.97
498,498,Hopelessly Devoted To You - From “Grease” Soundtrack,0.375,0.481,9.0,0.0278,0.205,0.00144,0.135,0.38,110.368
499,499,Too Fake,0.668,0.653,1.0,0.056,0.026,7.3e-05,0.11,0.506,138.45
500,500,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",0.581,0.0549,10.0,0.0397,0.559,0.0,0.0718,0.234,152.037
501,501,I Will Always Love You,0.332,0.214,4.0,0.0349,0.845,5.62e-06,0.0839,0.11,67.531
502,502,Kiss You,0.63,0.934,4.0,0.0589,0.0186,0.0,0.324,0.905,89.992
503,503,Pump It,0.648,0.931,1.0,0.181,0.00937,0.0,0.752,0.744,153.649
504,504,The Distance,0.456,0.752,11.0,0.09,0.0095,0.00145,0.0573,0.897,183.569
505,505,Jar of Hearts,0.349,0.348,3.0,0.0316,0.726,0.0,0.12,0.0886,74.541
506,506,What You've Done to Me,0.646,0.757,2.0,0.0326,0.00389,1.17e-06,0.11,0.375,127.541
507,507,Hazard,0.674,0.546,7.0,0.0262,0.176,0.0045,0.0672,0.63,124.846
508,508,(If You're Not In It For Love) I'm Outta Here!,0.772,0.761,5.0,0.0358,0.141,0.0,0.0814,0.868,120.056
509,509,Gold Digger,0.686,0.672,1.0,0.338,0.0144,0.0,0.0653,0.625,92.472
510,510,Same Love (feat. Mary Lambert),0.56,0.475,8.0,0.173,0.718,2.18e-05,0.0994,0.308,84.899
511,511,Break Me Shake Me,0.753,0.676,0.0,0.0277,0.018,0.000474,0.137,0.643,110.16
512,512,On the Rebound,0.573,0.687,9.0,0.034,0.29,0.00385,0.122,0.962,151.025
513,513,Reuben James,0.712,0.61,4.0,0.0504,0.417,0.0,0.0662,0.886,92.772
514,514,Lost In Love,0.587,0.421,7.0,0.0308,0.458,4.56e-05,0.116,0.498,114.393
515,515,Fly Away,0.587,0.872,7.0,0.0484,0.018,0.0,0.622,0.735,159.925
516,516,Blowin' in the Wind,0.381,0.0848,5.0,0.032,0.834,0.0,0.112,0.557,155.036
517,517,I Ran (So Far Away),0.498,0.659,2.0,0.0318,0.00689,0.341,0.156,0.647,146.227
518,518,Single Ladies (Put a Ring on It),0.426,0.584,1.0,0.296,0.0383,0.0,0.192,0.272,193.438
